countystate_name,population,median_household_income,people_below_poverty,employed_population,unemployed_population,bachelors_degree,median_home_value,state,county,poverty_rate,employment_rate,unemployment_rate,education_rate
"Lynchburg city, Virginia",79255.0,59808.0,11939.0,38298.0,1929.0,10511.0,211800.0,51,680,15.064033814901268,95.20471325229323,4.795286747706764,13.262254747334554
"Manassas city, Virginia",42674.0,117919.0,2838.0,23434.0,775.0,5805.0,434700.0,51,683,6.650419459155457,96.79871122309885,3.2012887769011527,13.60313071190889
"Manassas Park city, Virginia",16923.0,100668.0,979.0,10159.0,346.0,1702.0,381200.0,51,685,5.785026295574071,96.70633031889577,3.293669681104236,10.057318442356557
"Martinsville city, Virginia",13584.0,42434.0,2871.0,5783.0,256.0,1127.0,92500.0,51,690,21.135159010600706,95.76088756416625,4.239112435833747,8.296525323910483
"Newport News city, Virginia",184774.0,66718.0,26927.0,89756.0,5289.0,21332.0,243300.0,51,700,14.572937750982282,94.43526750486612,5.5647324951338835,11.544914327773387
"Norfolk city, Virginia",235037.0,64017.0,37182.0,109583.0,6678.0,29305.0,271900.0,51,710,15.819636908231468,94.25602738665589,5.743972613344114,12.468249679837642
"Norton city, Virginia",3620.0,38497.0,917.0,1551.0,84.0,254.0,100700.0,51,720,25.331491712707184,94.86238532110092,5.137614678899083,7.016574585635358
"Petersburg city, Virginia",33365.0,50741.0,6930.0,15940.0,1814.0,3518.0,157900.0,51,730,20.77026824516709,89.78258420637603,10.217415793623973,10.543983215944852
"Poquoson city, Virginia",12556.0,120919.0,724.0,6491.0,117.0,1930.0,403000.0,51,735,5.766167569289583,98.22941888619854,1.7705811138014529,15.371137304874164
"Portsmouth city, Virginia",97299.0,58972.0,16612.0,44471.0,2948.0,9798.0,229400.0,51,740,17.073145664395316,93.78308273055104,6.216917269448955,10.069990441833934
"Radford city, Virginia",16505.0,52791.0,4513.0,8652.0,659.0,1425.0,211700.0,51,750,27.343229324447137,92.92234990871012,7.077650091289872,8.633747349288095
"Richmond city, Virginia",227595.0,62671.0,40994.0,130491.0,7808.0,41917.0,328100.0,51,760,18.01181924031723,94.35426141909919,5.645738580900802,18.41736417759617
"Roanoke city, Virginia",98677.0,52671.0,19062.0,48868.0,2685.0,12180.0,180500.0,51,770,19.317571470555446,94.79176769538145,5.208232304618548,12.343301883924319
"Salem city, Virginia",25477.0,66716.0,2500.0,12880.0,440.0,3113.0,244800.0,51,775,9.812772304431448,96.69669669669669,3.303303303303303,12.21886407347804
"Staunton city, Virginia",25765.0,62586.0,3042.0,12905.0,647.0,3509.0,239300.0,51,790,11.8067145352222,95.22579693034238,4.774203069657615,13.61925092179313
"Suffolk city, Virginia",96638.0,90089.0,9454.0,47357.0,2501.0,13145.0,329600.0,51,800,9.782901136199012,94.98375386096514,5.016246139034859,13.602309650448063
"Virginia Beach city, Virginia",457066.0,90685.0,37541.0,233130.0,10036.0,79246.0,366300.0,51,810,8.21347464042392,95.87277826669846,4.127221733301531,17.337977447458353
"Waynesboro city, Virginia",22574.0,56364.0,2612.0,11452.0,438.0,2495.0,236600.0,51,820,11.57083370248959,96.31623212783852,3.68376787216148,11.05253831841942
"Williamsburg city, Virginia",15564.0,70206.0,1520.0,6974.0,494.0,1991.0,393200.0,51,830,9.766126959650476,93.3851098018211,6.614890198178896,12.792341300436904
"Winchester city, Virginia",27981.0,64648.0,5182.0,14804.0,868.0,3344.0,325900.0,51,840,18.519709803080662,94.46145992853496,5.538540071465033,11.95096672742218
"Adams County, Washington",20690.0,65042.0,4199.0,8729.0,354.0,1150.0,251300.0,53,1,20.294828419526343,96.10260927006496,3.8973907299350437,5.5582406959884
"Asotin County, Washington",22424.0,69107.0,3317.0,10373.0,597.0,2428.0,286200.0,53,3,14.79218694256154,94.55788514129443,5.442114858705561,10.827684623617552
"Benton County, Washington",210224.0,87316.0,23008.0,100263.0,5018.0,27497.0,369400.0,53,5,10.944516325443336,95.23370788651324,4.766292113486764,13.079857675622195
"Chelan County, Washington",79518.0,78306.0,7085.0,38337.0,1528.0,10806.0,454900.0,53,7,8.909932342362735,96.16706384046155,3.832936159538442,13.589375990341809
"Clallam County, Washington",77593.0,67999.0,8225.0,31389.0,1876.0,11064.0,385600.0,53,9,10.600183006199012,94.36043889974448,5.6395611002555235,14.259018210405577
"Clark County, Washington",510516.0,94948.0,42559.0,260148.0,13519.0,73646.0,487900.0,53,11,8.336467417279772,95.06005473805756,4.939945261942434,14.425796644963135
"Columbia County, Washington",3996.0,71528.0,357.0,1823.0,62.0,496.0,256100.0,53,13,8.933933933933934,96.71087533156498,3.2891246684350133,12.412412412412413
"Cowlitz County, Washington",111539.0,72932.0,14294.0,49301.0,2538.0,8973.0,367400.0,53,15,12.815248478110796,95.10407222361542,4.895927776384576,8.044719784111386
"Douglas County, Washington",43733.0,80374.0,3444.0,21918.0,887.0,4440.0,402900.0,53,17,7.875060023323348,96.11050208287656,3.8894979171234376,10.15251640637505
"Ferry County, Washington",7326.0,54650.0,1131.0,2754.0,277.0,635.0,274500.0,53,19,15.438165438165438,90.8611019465523,9.138898053447706,8.667758667758669
"Franklin County, Washington",97676.0,82755.0,12414.0,46583.0,2490.0,7269.0,345700.0,53,21,12.709365657889348,94.92592668065942,5.074073319340574,7.441950939841926
"Garfield County, Washington",2326.0,62411.0,247.0,972.0,73.0,261.0,214200.0,53,23,10.619088564058469,93.01435406698565,6.9856459330143545,11.22098022355976
"Grant County, Washington",100428.0,71115.0,14884.0,46936.0,2973.0,7995.0,275700.0,53,25,14.820567969092286,94.04315854855838,5.9568414514416235,7.960927231449396
"Grays Harbor County, Washington",76397.0,63539.0,10358.0,32004.0,2115.0,6461.0,279500.0,53,27,13.558124010105107,93.80110788710103,6.198892112898971,8.457138369307696
"Island County, Washington",86747.0,88358.0,5875.0,34895.0,1626.0,13735.0,535300.0,53,29,6.7725685038099295,95.54776703814244,4.452232961857561,15.833400578694365
"Jefferson County, Washington",33313.0,71143.0,4123.0,12816.0,983.0,6653.0,495100.0,53,31,12.376549695314141,92.87629538372346,7.123704616276543,19.97118242127698
"King County, Washington",2262713.0,122148.0,186954.0,1304643.0,59490.0,529842.0,811200.0,53,33,8.262382370190121,95.63898828046825,4.361011719531747,23.416226450283354
"Kitsap County, Washington",276581.0,98546.0,22299.0,127276.0,6125.0,45717.0,505700.0,53,35,8.06237594050206,95.40858014557611,4.591419854423879,16.52933498685738
"Kittitas County, Washington",44736.0,69928.0,6130.0,23089.0,1183.0,6588.0,459900.0,53,37,13.70261087267525,95.12607119314437,4.873928806855636,14.726394849785407
"Klickitat County, Washington",23082.0,70400.0,3155.0,10537.0,507.0,3144.0,388700.0,53,39,13.668659561563123,95.40927200289751,4.5907279971024995,13.621003379256564
"Lewis County, Washington",83925.0,69690.0,10756.0,37496.0,2219.0,7997.0,341500.0,53,41,12.816204944891272,94.41269041923707,5.587309580762936,9.528745904081024
"Lincoln County, Washington",11271.0,71227.0,1162.0,4863.0,267.0,1294.0,272300.0,53,43,10.309644219678821,94.7953216374269,5.204678362573099,11.48079141158726
"Mason County, Washington",66968.0,78359.0,8232.0,27883.0,1842.0,6977.0,377400.0,53,45,12.29243817942898,93.80319596299411,6.1968040370058874,10.418408792258989
"Okanogan County, Washington",42811.0,60293.0,7827.0,19200.0,921.0,4598.0,284200.0,53,47,18.28268435682418,95.42269270910988,4.577307290890115,10.740230314638762
"Pacific County, Washington",23750.0,62350.0,2709.0,9805.0,468.0,3108.0,274000.0,53,49,11.406315789473684,95.44436873357344,4.5556312664265555,13.086315789473685
"Pend Oreille County, Washington",13811.0,63750.0,1853.0,5410.0,363.0,1352.0,307800.0,53,51,13.41684164796177,93.7121080893816,6.287891910618396,9.789298385345015
"Pierce County, Washington",924106.0,96632.0,80115.0,462886.0,23332.0,120918.0,484400.0,53,53,8.669459997013329,95.20132944481693,4.798670555183066,13.084862559057079
"San Juan County, Washington",18266.0,83682.0,1892.0,8653.0,264.0,4624.0,726500.0,53,55,10.358042264316216,97.03936301446674,2.960636985533251,25.31479251067557
"Skagit County, Washington",130407.0,85474.0,14887.0,61137.0,2972.0,16796.0,486200.0,53,57,11.415798231690017,95.36414543979784,4.635854560202156,12.879676704471384
"Skamania County, Washington",12276.0,90085.0,1008.0,6092.0,348.0,1687.0,472600.0,53,59,8.211143695014663,94.59627329192547,5.403726708074534,13.742261322906485
"Snohomish County, Washington",834648.0,107982.0,65003.0,446727.0,19445.0,142015.0,644600.0,53,61,7.7880735351908825,95.82879280608874,4.17120719391126,17.014957203515735
"Spokane County, Washington",544323.0,73513.0,64956.0,267755.0,15346.0,76964.0,370500.0,53,63,11.933355746496106,94.57931974807578,5.420680251924225,14.13939884958012
"Stevens County, Washington",47470.0,67405.0,6072.0,19122.0,1006.0,4545.0,308000.0,53,65,12.791236570465559,95.00198728139905,4.998012718600954,9.574468085106384
"Thurston County, Washington",296640.0,93985.0,28292.0,143346.0,7504.0,48591.0,451500.0,53,67,9.537486515641854,95.02552204176334,4.974477958236659,16.380461165048544
"Wahkiakum County, Washington",4573.0,57091.0,714.0,1589.0,42.0,537.0,344500.0,53,69,15.613382899628252,97.42489270386267,2.575107296137339,11.74283839930024
"Walla Walla County, Washington",62102.0,72212.0,6738.0,29827.0,1698.0,6905.0,375600.0,53,71,10.849892112975427,94.61379857256146,5.386201427438541,11.118804547357573
"Whatcom County, Washington",228432.0,80989.0,28364.0,119342.0,6050.0,36442.0,536100.0,53,73,12.416824262800308,95.17513078984305,4.8248692101569475,15.95310639490089
"Whitman County, Washington",47042.0,52893.0,9743.0,25193.0,1634.0,6602.0,323300.0,53,75,20.711279282343437,93.90912140753717,6.0908785924628175,14.034267250542069
"Yakima County, Washington",256605.0,68015.0,39074.0,118580.0,8418.0,18944.0,281100.0,53,77,15.22729486954658,93.37154915825447,6.62845084174554,7.38255295103369
"Barbour County, West Virginia",15454.0,48347.0,3083.0,6373.0,658.0,807.0,126000.0,54,1,19.949527630386953,90.6414450291566,9.358554970843407,5.221949009965058
"Berkeley County, West Virginia",126165.0,77329.0,14159.0,66763.0,3174.0,13765.0,248000.0,54,3,11.222605318432212,95.46162975249153,4.538370247508472,10.910315856220029
"Boone County, West Virginia",21312.0,56152.0,3642.0,7695.0,675.0,1050.0,90300.0,54,5,17.088963963963963,91.93548387096774,8.064516129032258,4.926801801801802
"Braxton County, West Virginia",12345.0,44449.0,2236.0,4343.0,556.0,808.0,106400.0,54,7,18.112596192790605,88.6507450500102,11.349254949989794,6.54515998379911
"Brooke County, West Virginia",22053.0,52116.0,2552.0,10251.0,615.0,2225.0,127700.0,54,9,11.572121706797262,94.34014356709001,5.6598564329099945,10.089330249852628
"Cabell County, West Virginia",93300.0,52828.0,17623.0,43534.0,2514.0,11502.0,156100.0,54,11,18.888531618435156,94.54047949965255,5.459520500347463,12.327974276527332
"Calhoun County, West Virginia",6158.0,41421.0,2046.0,2057.0,224.0,308.0,111200.0,54,13,33.22507307567392,90.17974572555897,9.820254274441034,5.001623903864892
"Clay County, West Virginia",7946.0,42790.0,1952.0,2644.0,311.0,381.0,107100.0,54,15,24.565819280140953,89.47546531302876,10.524534686971235,4.794865341052102
"Doddridge County, West Virginia",7767.0,61164.0,966.0,2983.0,140.0,545.0,160000.0,54,17,12.437234453456933,95.51713096381684,4.482869036183157,7.0168662289172135
"Fayette County, West Virginia",39987.0,52672.0,7282.0,15591.0,1113.0,3218.0,104200.0,54,19,18.21091854852827,93.33692528735632,6.663074712643678,8.047615475029385
"Gilmer County, West Virginia",7376.0,50991.0,684.0,2294.0,186.0,642.0,83300.0,54,21,9.273318872017354,92.5,7.5,8.703904555314534
"Grant County, West Virginia",10972.0,61530.0,1458.0,5192.0,255.0,1003.0,167500.0,54,23,13.288370397375138,95.3185239581421,4.681476041857904,9.141450966095515
"Greenbrier County, West Virginia",32688.0,48662.0,6611.0,13737.0,575.0,3097.0,136300.0,54,25,20.224547234459127,95.98239239798771,4.017607602012297,9.474424865394028
"Hampshire County, West Virginia",23340.0,60299.0,3214.0,9998.0,720.0,1845.0,204600.0,54,27,13.770351328191946,93.28232879268519,6.7176712073147975,7.904884318766067
"Hancock County, West Virginia",28658.0,61017.0,4211.0,13761.0,1130.0,3174.0,119600.0,54,29,14.693977248935724,92.41152373917132,7.588476260828688,11.075441412520064
"Hardy County, West Virginia",14236.0,49302.0,2491.0,7027.0,398.0,907.0,159700.0,54,31,17.49789266647935,94.63973063973063,5.360269360269361,6.371171677437483
"Harrison County, West Virginia",65407.0,58326.0,8708.0,30303.0,1289.0,7372.0,158500.0,54,33,13.313559710734324,95.91985312737403,4.080146872625981,11.270964881434708
"Jackson County, West Virginia",27753.0,55671.0,4826.0,10765.0,467.0,2362.0,154600.0,54,35,17.389111087089685,95.84223646723646,4.157763532763533,8.510791626130509
"Jefferson County, West Virginia",58546.0,95523.0,5038.0,30267.0,1248.0,8646.0,324500.0,54,37,8.605199330441021,96.03998096144693,3.96001903855307,14.767874833464283
"Kanawha County, West Virginia",178198.0,58887.0,28216.0,81401.0,4475.0,22205.0,135000.0,54,39,15.834072211809335,94.7889980902697,5.211001909730309,12.460858146556077
"Lewis County, West Virginia",16808.0,52279.0,3222.0,6923.0,653.0,1377.0,135800.0,54,41,19.169443122322704,91.38067581837382,8.619324181626189,8.192527367920038
"Lincoln County, West Virginia",20170.0,48593.0,4099.0,7009.0,429.0,725.0,103400.0,54,43,20.322260783341598,94.2323205162678,5.767679483732186,3.5944471988101143
"Logan County, West Virginia",31826.0,47237.0,6621.0,11207.0,1101.0,1654.0,101500.0,54,45,20.803745365424493,91.05459863503413,8.945401364965875,5.197008734996544
"McDowell County, West Virginia",18413.0,29980.0,5054.0,4397.0,656.0,594.0,49200.0,54,47,27.447998696573073,87.01761329903029,12.98238670096972,3.2259816434041166
"Marion County, West Virginia",56042.0,67537.0,7414.0,27420.0,1448.0,6327.0,164300.0,54,49,13.229363691517076,94.9840654011362,5.015934598863794,11.289746975482675
"Marshall County, West Virginia",30129.0,60329.0,4396.0,13863.0,557.0,2740.0,139800.0,54,51,14.590593780078995,96.13730929264909,3.862690707350901,9.094228152278536
"Mason County, West Virginia",25214.0,53454.0,4366.0,9663.0,287.0,1959.0,127400.0,54,53,17.315776949313875,97.11557788944724,2.8844221105527637,7.76949313873245
"Mercer County, West Virginia",59062.0,47799.0,10372.0,23775.0,955.0,5678.0,118600.0,54,55,17.561206867359726,96.13829357056207,3.86170642943793,9.613626358741662
"Mineral County, West Virginia",26922.0,68049.0,3719.0,11949.0,711.0,2360.0,180400.0,54,57,13.813981130673799,94.38388625592417,5.616113744075829,8.766064928311417
"Mingo County, West Virginia",22979.0,39527.0,6804.0,6812.0,738.0,821.0,85600.0,54,59,29.60964358762348,90.22516556291392,9.774834437086092,3.572827364115062
"Monongalia County, West Virginia",106520.0,62704.0,20538.0,57503.0,2864.0,14422.0,254200.0,54,61,19.280886218550506,95.25568605363858,4.744313946361423,13.539241457003378
"Monroe County, West Virginia",12401.0,54508.0,1929.0,5076.0,507.0,888.0,146100.0,54,63,15.555197161519233,90.91886082751209,9.081139172487909,7.160712845738247
"Morgan County, West Virginia",17327.0,63805.0,1891.0,8440.0,289.0,1209.0,223100.0,54,65,10.91360304726727,96.68919692977431,3.3108030702256848,6.977549489236452
"Nicholas County, West Virginia",24446.0,49280.0,4323.0,9496.0,819.0,1872.0,114200.0,54,67,17.683874662521475,92.06010664081434,7.9398933591856515,7.657694510349342
"Ohio County, West Virginia",41904.0,57867.0,6216.0,19708.0,1134.0,5540.0,165300.0,54,69,14.833906071019474,94.55906342961327,5.440936570386719,13.220694921725851
"Pendleton County, West Virginia",6111.0,61738.0,982.0,2628.0,166.0,654.0,178600.0,54,71,16.069383079692358,94.05869720830351,5.941302791696493,10.702012763868433
"Pleasants County, West Virginia",7572.0,61038.0,565.0,3445.0,226.0,421.0,129300.0,54,73,7.461701003697834,93.84363933533098,6.156360664669028,5.5599577390385635
"Pocahontas County, West Virginia",7855.0,41200.0,1558.0,2753.0,292.0,523.0,139400.0,54,75,19.83450031826862,90.41050903119869,9.589490968801313,6.658179503500955
"Preston County, West Virginia",34204.0,61373.0,4284.0,14321.0,892.0,3006.0,157700.0,54,77,12.524850894632205,94.13659370275423,5.863406297245777,8.788445795813356
"Putnam County, West Virginia",57250.0,77871.0,6070.0,27028.0,878.0,6814.0,214200.0,54,79,10.602620087336243,96.85372321364582,3.146276786354189,11.902183406113537
"Raleigh County, West Virginia",73666.0,52055.0,15123.0,28849.0,1574.0,6835.0,142600.0,54,81,20.52914506013629,94.82628274660618,5.173717253393814,9.278364510086064
"Randolph County, West Virginia",27782.0,55057.0,3725.0,11650.0,816.0,2675.0,137800.0,54,83,13.407961989777553,93.45419541151934,6.545804588480668,9.628536462457706
"Ritchie County, West Virginia",8372.0,50256.0,1785.0,2994.0,51.0,662.0,107800.0,54,85,21.321070234113712,98.32512315270935,1.6748768472906401,7.907310081223125
"Roane County, West Virginia",13921.0,45194.0,2790.0,4704.0,426.0,949.0,121100.0,54,87,20.04166367358667,91.69590643274854,8.304093567251462,6.817039005818549
"Summers County, West Virginia",11833.0,42544.0,2105.0,3635.0,207.0,937.0,126100.0,54,89,17.789233499535197,94.6121811556481,5.3878188443519,7.9185329164201805
"Taylor County, West Virginia",16543.0,56807.0,2366.0,7253.0,697.0,1302.0,144000.0,54,91,14.30212174333555,91.23270440251572,8.767295597484278,7.870398355800036
"Tucker County, West Virginia",6698.0,53475.0,859.0,3138.0,193.0,652.0,144700.0,54,93,12.824723798148701,94.20594416091264,5.7940558390873615,9.734249029561063
"Tyler County, West Virginia",8181.0,58293.0,1426.0,3083.0,183.0,626.0,112100.0,54,95,17.4306319520841,94.39681567666871,5.603184323331292,7.651876298740985
"Upshur County, West Virginia",23758.0,51859.0,4093.0,9726.0,568.0,1591.0,160700.0,54,97,17.227881134775654,94.4822226539732,5.517777346026811,6.6966916407104975
"Wayne County, West Virginia",38498.0,55539.0,6015.0,15520.0,836.0,2772.0,124900.0,54,99,15.624188269520495,94.88872584984104,5.111274150158963,7.200374045404956
"Webster County, West Virginia",8253.0,42061.0,1812.0,2794.0,268.0,576.0,78000.0,54,101,21.955652490003637,91.24755062050947,8.752449379490528,6.9792802617230105
"Wetzel County, West Virginia",14233.0,53341.0,2303.0,5389.0,314.0,857.0,102800.0,54,103,16.18070680812197,94.49412589864984,5.505874101350167,6.021218295510433
"Wirt County, West Virginia",5131.0,54688.0,930.0,2027.0,67.0,429.0,112800.0,54,105,18.125121808614306,96.80038204393504,3.1996179560649476,8.36094328590918
"Wood County, West Virginia",83829.0,56193.0,12208.0,37730.0,2119.0,8617.0,153700.0,54,107,14.562979398537498,94.68242615874928,5.317573841250722,10.279258967660358
"Wyoming County, West Virginia",20948.0,48038.0,4699.0,6728.0,374.0,960.0,78400.0,54,109,22.43173572656101,94.73387778090678,5.266122219093213,4.582776398701547
"Adams County, Wisconsin",20928.0,59153.0,2785.0,8845.0,452.0,2122.0,184500.0,55,1,13.307530581039757,95.1382166290201,4.861783370979886,10.139525993883792
"Ashland County, Wisconsin",16050.0,57645.0,2525.0,7924.0,374.0,1637.0,160500.0,55,3,15.732087227414329,95.49288985297663,4.507110147023379,10.199376947040498
"Barron County, Wisconsin",46741.0,64619.0,4566.0,23507.0,727.0,4938.0,198300.0,55,5,9.768725530048565,97.00008252867872,2.999917471321284,10.564600671787082
"Bayfield County, Wisconsin",16410.0,69609.0,1453.0,7579.0,270.0,2785.0,228100.0,55,7,8.854357099329677,96.56007134666837,3.4399286533316342,16.971358927483244
"Brown County, Wisconsin",269425.0,77490.0,25754.0,146319.0,4096.0,41260.0,245900.0,55,9,9.558875382759581,97.27686733371007,2.7231326662899313,15.314094831585784
"Buffalo County, Wisconsin",13341.0,68722.0,1154.0,6960.0,180.0,1563.0,197600.0,55,11,8.650026234914925,97.47899159663865,2.5210084033613445,11.715763436024286
"Burnett County, Wisconsin",16741.0,61664.0,2178.0,7145.0,313.0,1974.0,215500.0,55,13,13.009975509228838,95.80316438723519,4.196835612764816,11.791410310017323
"Calumet County, Wisconsin",52626.0,87700.0,2964.0,29542.0,642.0,8793.0,252100.0,55,15,5.632197012883366,97.87304532202491,2.1269546779750863,16.708471097936382
"Chippewa County, Wisconsin",66558.0,74009.0,5892.0,34206.0,1013.0,8349.0,237700.0,55,17,8.852429460019833,97.12371163292542,2.8762883670745905,12.54394663301181
"Clark County, Wisconsin",34736.0,66250.0,4099.0,16555.0,541.0,2048.0,163800.0,55,19,11.800437586365732,96.83551708001872,3.164482919981282,5.89590050667895
"Columbia County, Wisconsin",58322.0,82792.0,4443.0,31281.0,946.0,7372.0,258700.0,55,21,7.618051507149961,97.06457318397617,2.935426816023831,12.64017009018895
"Crawford County, Wisconsin",16064.0,63496.0,1918.0,7150.0,219.0,1479.0,175100.0,55,23,11.939741035856574,97.02809065002036,2.9719093499796445,9.206922310756973
"Dane County, Wisconsin",564777.0,88108.0,57774.0,327177.0,7916.0,122398.0,366100.0,55,25,10.229524219293634,97.6376707361837,2.3623292638163136,21.671916526345797
"Dodge County, Wisconsin",88818.0,73992.0,6621.0,48153.0,1881.0,9239.0,218400.0,55,27,7.454570019590625,96.2405564216333,3.7594435783667106,10.4021707311581
"Door County, Wisconsin",30279.0,71785.0,2595.0,15050.0,509.0,5668.0,305800.0,55,29,8.570296244922224,96.72858152837586,3.271418471624141,18.7192443607781
"Douglas County, Wisconsin",44197.0,72579.0,4478.0,22919.0,800.0,6380.0,190400.0,55,31,10.131909405615765,96.62717652514861,3.3728234748513852,14.435368916442293
"Dunn County, Wisconsin",45349.0,71785.0,4504.0,25205.0,1051.0,5181.0,226200.0,55,33,9.931861783060265,95.99710542352224,4.0028945764777575,11.424728218924342
"Eau Claire County, Wisconsin",106328.0,71834.0,11821.0,60009.0,1869.0,16076.0,242400.0,55,35,11.117485516514936,96.97954038592069,3.0204596140793174,15.119253630276127
"Florence County, Wisconsin",4617.0,62786.0,384.0,2087.0,114.0,645.0,170000.0,55,37,8.317089018843404,94.82053611994547,5.17946388005452,13.97011046133853
"Fond du Lac County, Wisconsin",104053.0,73154.0,8792.0,55003.0,1690.0,10972.0,209800.0,55,39,8.449540138198802,97.01903233203394,2.9809676679660626,10.54462629621443
"Forest County, Wisconsin",9261.0,59727.0,1361.0,3875.0,135.0,813.0,170000.0,55,41,14.696037145016739,96.63341645885288,3.366583541147132,8.778749595076125
"Grant County, Wisconsin",51678.0,64349.0,6469.0,26651.0,736.0,4949.0,186300.0,55,43,12.517899299508494,97.31259356629057,2.687406433709424,9.576609001896358
"Green County, Wisconsin",37036.0,80248.0,2548.0,20348.0,730.0,4911.0,236900.0,55,45,6.879792634193757,96.53667330866305,3.463326691336939,13.260071281995897
"Green Lake County, Wisconsin",19165.0,66917.0,2492.0,9022.0,286.0,1993.0,206300.0,55,47,13.002869814766502,96.92737430167597,3.072625698324022,10.3991651447952
"Iowa County, Wisconsin",23832.0,83372.0,1815.0,13113.0,430.0,3280.0,248100.0,55,49,7.615810674723061,96.82492800708853,3.1750719929114672,13.763007720711649
"Iron County, Wisconsin",6164.0,59058.0,698.0,2777.0,80.0,845.0,155200.0,55,51,11.323815704088254,97.19985999299965,2.80014000700035,13.708630759247242
"Jackson County, Wisconsin",20971.0,65508.0,2493.0,9724.0,515.0,1629.0,186900.0,55,53,11.88784511945067,94.97021193475925,5.029788065240746,7.76786991559773
"Jefferson County, Wisconsin",85867.0,80604.0,6734.0,48089.0,1608.0,11666.0,253800.0,55,55,7.842360860400387,96.76439221683401,3.2356077831659857,13.586127383045874
"Juneau County, Wisconsin",26695.0,65150.0,3627.0,12384.0,517.0,2264.0,165200.0,55,57,13.586814010114253,95.99255871637857,4.007441283621425,8.48098894924143
"Kenosha County, Wisconsin",168413.0,79412.0,17302.0,91041.0,4399.0,22620.0,247800.0,55,59,10.273553704286487,95.39082145850797,4.609178541492037,13.431267182462161
"Kewaunee County, Wisconsin",20621.0,80085.0,1559.0,10856.0,176.0,2072.0,208900.0,55,61,7.560254109887979,98.40464104423495,1.5953589557650472,10.04800931089666
"La Crosse County, Wisconsin",120262.0,70704.0,14383.0,66030.0,2013.0,17289.0,243200.0,55,63,11.959721275215779,97.04157665005953,2.958423349940479,14.37611215512797
"Lafayette County, Wisconsin",16788.0,72091.0,1783.0,8574.0,215.0,1653.0,182100.0,55,65,10.620681439123183,97.55376038229605,2.4462396177039483,9.846318799142244
"Langlade County, Wisconsin",19473.0,57258.0,2323.0,9516.0,326.0,1744.0,145800.0,55,67,11.929338057823653,96.68766510871774,3.31233489128226,8.955990345606738
"Lincoln County, Wisconsin",28403.0,67726.0,2925.0,14173.0,500.0,2768.0,177700.0,55,69,10.29820793578143,96.59238056293873,3.407619437061269,9.745449424356583
"Manitowoc County, Wisconsin",81314.0,68611.0,7826.0,41229.0,850.0,9231.0,172900.0,55,71,9.624418919251298,97.97999001877422,2.0200099812257895,11.352288658779546
"Marathon County, Wisconsin",138067.0,76185.0,12159.0,74232.0,2140.0,18307.0,205500.0,55,73,8.806593900063014,97.19792594144451,2.8020740585554917,13.259504443494825
"Marinette County, Wisconsin",41907.0,63401.0,3713.0,20109.0,782.0,4200.0,154600.0,55,75,8.860094972200349,96.25676128476377,3.743238715236226,10.02219199656382
"Marquette County, Wisconsin",15706.0,63471.0,1843.0,7202.0,208.0,1288.0,201100.0,55,77,11.734369030943588,97.19298245614036,2.807017543859649,8.200687635298612
"Menominee County, Wisconsin",4256.0,59528.0,895.0,1553.0,174.0,309.0,97000.0,55,78,21.029135338345863,89.92472495657209,10.07527504342791,7.260338345864661
"Milwaukee County, Wisconsin",927656.0,62118.0,158786.0,472799.0,22015.0,134690.0,216500.0,55,79,17.116905404589634,95.55085345200419,4.449146547995812,14.51939080866183
"Monroe County, Wisconsin",46169.0,68213.0,5384.0,22216.0,625.0,4364.0,197200.0,55,81,11.66150447269813,97.26369248281598,2.736307517184011,9.452229851198856
"Oconto County, Wisconsin",39329.0,75886.0,3265.0,19878.0,437.0,3963.0,212000.0,55,83,8.301762058531873,97.84888013782918,2.15111986217081,10.076533855424751
"Oneida County, Wisconsin",38007.0,69621.0,3067.0,17704.0,392.0,5181.0,227500.0,55,85,8.069566132554531,97.83377541998232,2.1662245800176834,13.631699423790355
"Outagamie County, Wisconsin",191537.0,82857.0,12068.0,106016.0,3149.0,30177.0,244100.0,55,87,6.300610325942246,97.11537580726424,2.884624192735767,15.75518046121637
"Ozaukee County, Wisconsin",92345.0,96734.0,4119.0,50088.0,1241.0,20318.0,368900.0,55,89,4.46044723590882,97.58226343782268,2.4177365621773266,22.002274080892306
"Pepin County, Wisconsin",7372.0,74536.0,580.0,3661.0,79.0,899.0,196100.0,55,91,7.867607162235486,97.88770053475936,2.1122994652406417,12.194791101465002
"Pierce County, Wisconsin",42351.0,88802.0,3806.0,23908.0,725.0,5722.0,308600.0,55,93,8.986800783924819,97.05679373198555,2.9432062680144524,13.510897027224859
"Polk County, Wisconsin",45327.0,76208.0,3708.0,23054.0,798.0,5618.0,241200.0,55,95,8.180554636309484,96.65436860640617,3.3456313935938287,12.39437862642575
"Portage County, Wisconsin",70375.0,73284.0,6898.0,38940.0,1247.0,10863.0,230400.0,55,97,9.80177619893428,96.89700649463757,3.1029935053624307,15.43587921847247
"Price County, Wisconsin",14077.0,58720.0,1804.0,6341.0,176.0,1289.0,146000.0,55,99,12.815230517866022,97.29937087617002,2.700629123829983,9.156780564040634
"Racine County, Wisconsin",196888.0,75331.0,20736.0,100388.0,4261.0,25503.0,239400.0,55,101,10.531875990410793,95.92829362917945,4.071706370820553,12.953049449433179
"Richland County, Wisconsin",17229.0,62649.0,2447.0,8298.0,271.0,1805.0,182800.0,55,103,14.202797608683035,96.83743727389427,3.1625627261057296,10.4765221428986
